"Time","y","ymin","ymax","Concentration","Legend","ResidualsLegend","Path","Group"
3.05,8.61964225769043,5.12951688766479,12.9893413543701,8.61964225769043,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.1,8.52733659744263,5.04716811180115,12.8652862548828,8.52733659744263,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.15,8.43605136871338,4.96616704463959,12.764143705368,8.43605136871338,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.2,8.3457727432251,4.88673768043518,12.6638179302216,8.3457727432251,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.25,8.25649881362915,4.80939290523529,12.5643022537231,8.25649881362915,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.3,8.16821146011353,4.73329381942749,12.4655901432037,8.16821146011353,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.35,8.08089733123779,4.65842084884644,12.3692671775818,8.08089733123779,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.4,7.99454021453857,4.58475344181061,12.2839412212372,7.99454021453857,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.45,7.90913271903992,4.4875433921814,12.1992476940155,7.90913271903992,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.5,7.82059955596924,4.38998532295227,12.1151782035828,7.82059955596924,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.55,7.72662901878357,4.29460043907165,12.0317277431488,7.72662901878357,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.6,7.63384199142456,4.20134015083313,11.9488893985748,7.63384199142456,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.65,7.54222321510315,4.11015546321869,11.866659116745,7.54222321510315,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.7,7.45175647735596,4.02835788726807,11.7850284576416,7.45175647735596,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.75,7.36686205863953,3.97161327600479,11.703994178772,7.36686205863953,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.8,7.29221248626709,3.91569390296936,11.6235505580902,7.29221248626709,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.85,7.21833419799805,3.8605873465538,11.5436909675598,7.21833419799805,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.9,7.14026737213135,3.8062814116478,11.4644104003906,7.14026737213135,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
3.95,7.07274866104126,3.75276398658752,11.3857040405273,7.07274866104126,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4,7.00124669075012,3.70002360343933,11.3075668811798,7.00124669075012,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.05,6.93037390708923,3.63360286951065,11.2299941539764,6.93037390708923,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.1,6.85866594314575,3.56333228349686,11.1439731121063,6.85866594314575,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.15,6.77808022499084,3.49444786310196,11.0551292896271,6.77808022499084,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.2,6.69797515869141,3.42692255973816,10.9670172691345,6.69797515869141,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.25,6.60921931266785,3.3608793258667,10.8796305656433,6.60921931266785,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.3,6.52165794372559,3.29661867618561,10.7929625988007,6.52165794372559,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.35,6.43528056144714,3.23361090421677,10.7070067882538,6.43528056144714,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.4,6.3520143032074,3.17183260917664,10.6217566013336,6.3520143032074,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.45,6.27623081207275,3.11125909090042,10.5372072219849,6.27623081207275,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.5,6.20137786865234,3.05186620950699,10.4533530712128,6.20137786865234,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.55,6.12744283676147,2.99363062381744,10.3701858043671,6.12744283676147,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.6,6.05441427230835,2.93652946949005,10.2877006530762,6.05441427230835,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.65,5.98228096961975,2.88054127693176,10.2058919906616,5.98228096961975,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.7,5.9110312461853,2.825643658638,10.1247541427612,5.9110312461853,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.75,5.84737181663513,2.77181485891342,10.0442806243896,5.84737181663513,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.8,5.78461503982544,2.71903367042542,9.96446580886841,5.78461503982544,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.85,5.72254538536072,2.66728003025055,9.88530492782593,5.72254538536072,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.9,5.66115498542786,2.61653366088867,9.80679054260254,5.66115498542786,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
4.95,5.60043668746948,2.56677451133728,9.72891788482666,5.60043668746948,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5,5.54038286209106,2.51798343658447,9.65168242454529,5.54038286209106,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.05,5.48098564147949,2.47014087438583,9.57507753372192,5.48098564147949,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.1,5.42223858833313,2.42322866916656,9.4990984916687,5.42223858833313,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.15,5.36413407325745,2.37722817659378,9.42374062538147,5.36413407325745,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.2,5.30666565895081,2.33212192058563,9.34899735450744,5.30666565895081,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.25,5.24982476234436,2.28789173364639,9.27486310005188,5.24982476234436,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.3,5.19360566139221,2.24452085494995,9.20133399963379,5.19360566139221,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.35,5.13800048828125,2.20199230909347,9.12840447425842,5.13800048828125,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.4,5.083003282547,2.16028913259506,9.05606985092163,5.083003282547,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.45,5.0286066532135,2.11939545869827,8.98432464599609,5.0286066532135,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.5,4.97480416297913,2.07929525375366,8.9122528553009,4.97480416297913,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.55,4.92158889770508,2.03997318744659,8.83991723060608,4.92158889770508,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.6,4.8689546585083,2.00141390562057,8.76818685531616,4.8689546585083,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.65,4.81689429283142,1.96360232830048,8.69705667495728,4.81689429283142,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.7,4.76540207862854,1.92652366757393,8.62652158737183,4.76540207862854,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.75,4.71447134017944,1.89016353487968,8.55657649040222,4.71447134017944,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.8,4.66409611701965,1.85450767278671,8.48721623420715,4.66409611701965,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.85,4.61427021026611,1.81954215168953,8.41843671798706,4.61427021026611,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.9,4.56498742103577,1.78525328636169,8.35023093223572,4.56498742103577,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
5.95,4.51624178886414,1.75162873268127,8.28259572982788,4.51624178886414,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6,4.46802735328674,1.71865552663803,8.21552505493164,4.46802735328674,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.05,4.42033839225769,1.68632046580315,8.14901390075684,4.42033839225769,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.1,4.37316870689392,1.65461069345474,8.08305816650391,4.37316870689392,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.15,4.32651281356812,1.623513931036,8.01765279769898,4.32651281356812,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.2,4.28036522865295,1.59301812052727,7.9349841594696,4.28036522865295,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.25,4.23396730422974,1.56311113238335,7.85244455337524,4.23396730422974,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.3,4.1843204498291,1.53378116488457,7.78859057426453,4.1843204498291,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.35,4.13527321815491,1.50501711964607,7.72814290523529,4.13527321815491,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.4,4.0868182182312,1.47680901288986,7.66817591190338,4.0868182182312,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.45,4.03894829750061,1.44914506673813,7.60868575572967,4.03894829750061,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.5,3.99165654182434,1.42201466560364,7.54966859817505,3.99165654182434,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.55,3.94493496417999,1.39540730118752,7.49111969470978,3.94493496417999,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
6.6,3.89877676963806,1.36931281685829,7.4330365896225,3.89877676963806,"Simulated median and [5ᵗʰ-95ᵗʰ] percentiles for Aciclovir Plasma (Aciclovir Adults)","Aciclovir Plasma (Aciclovir Adults)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)","Organism|PeripheralVenousBlood|Aciclovir|Plasma (Peripheral Venous Blood)"
